"state_abbr","division","city","total_population","black_population","perc_black","total_newspapers","black_media_groups","latino_media_groups","black_latino_media","inn_members","nabj_chapters","gun_incidents","gun_incidents_per_capita","murder_by_police","murder_by_police_per_capita","total_newspapers_per_capita","gva_rank","gvpc_rank","pva_rank","pvapc_rank","local_rank","localpc_rank","inn_rank","blm_rank","black_community_rank","newspapers_per_capita_rank"
"AL","East South Central","Auburn",64072,14041,0.231127850051152,1,,,0,,,16,0.000249719066050693,,,1.56074416281683e-05,144,1611,,,18,4277,,21,2159,4277
"AL","East South Central","Auburn University",4185,612,0.146236559139785,,,,0,,,,,,,,,,,,,,,21,3200,
"AL","East South Central","Autaugaville",1963,1102,0.561385634233316,,,,0,,,,,,,,,,,,,,,21,561,
"AL","East South Central","Axis",1682,611,0.363258026159334,,,,0,,,,,,,,,,,,,,,21,1250,
"AL","East South Central","Baileyton",2492,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Banks",1438,468,0.325452016689847,,,,0,,,,,,,,,,,,,,,21,1464,
"AL","East South Central","Bankston",920,25,0.0271739130434783,,,,0,,,,,,,,,,,,,,,21,7835,
"AL","East South Central","Bay Minette",21360,4889,0.228885767790262,,,,0,,,4,0.000187265917602996,1,4.68164794007491e-05,,156,2033,54,1966,,,,21,2180,
"AL","East South Central","Bayou La Batre",2054,217,0.105647517039922,,,,0,,,,,,,,,,,,,,,21,3951,
"AL","East South Central","Bear Creek",1033,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Beatrice",1045,807,0.772248803827751,,,,0,,,,,,,,,,,,,,,21,178,
"AL","East South Central","Beaverton",513,39,0.0760233918128655,,,,0,,,,,,,,,,,,,,,21,4789,
"AL","East South Central","Belk",99,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Bellamy",369,321,0.869918699186992,,,,0,,,,,,,,,,,,,,,21,72,
"AL","East South Central","Belle Mina",60,60,1,,,,0,,,,,,,,,,,,,,,21,1,
"AL","East South Central","Bellwood",244,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Berry",3996,55,0.0137637637637638,,,,0,,,1,0.00025025025025025,,,,159,1609,,,,,,21,10130,
"AL","East South Central","Bessemer",70867,36248,0.502381800973666,1,,,0,,,46,0.000649103249749531,1,1.41109402119463e-05,1.41109402119463e-05,114,610,54,3009,18,4333,,21,706,4333
"AL","East South Central","Billingsley",1108,99,0.0893501805054152,,,,0,,,,,,,,,,,,,,,21,4354,
"AL","East South Central","Birmingham",501192,216592,0.507722477704522,2,2,2,5,1,1,215,0.000428977318073712,19,3.79096234576769e-05,3.99048667975546e-06,44,954,36,2221,17,4687,10,16,695,4687
"AL","East South Central","Black",398,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Blountsville",7779,25,0.0032137806916056,,,,0,,,,,2,0.000257102455328448,,,,53,543,,,,21,14465,
"AL","East South Central","Boaz",24894,441,0.0138097325734327,,,,0,,,1,4.01703221659838e-05,,,,159,4089,,,,,,21,10112,
"AL","East South Central","Boligee",1777,1569,0.882948790095667,,,,0,,,,,,,,,,,,,,,21,61,
"AL","East South Central","Bon Air",44,11,0.25,,,,0,,,,,,,,,,,,,,,21,1982,
"AL","East South Central","Bon Secour",221,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Boykin",371,371,1,,,,0,,,1,0.00269541778975741,,,,159,100,,,,,,21,1,
"AL","East South Central","Brantley",2463,668,0.271213966707268,,,,0,,,,,,,,,,,,,,,21,1820,
"AL","East South Central","Bremen",2946,20,0.00678886625933469,,,,0,,,,,,,,,,,,,,,21,12589,
"AL","East South Central","Brent",6416,3391,0.528522443890274,,,,0,,,1,0.000155860349127182,,,,159,2306,,,,,,21,644,
"AL","East South Central","Brewton",15262,3797,0.248787839077447,1,,,0,,,3,0.000196566636089634,,,6.55222120298781e-05,157,1956,,,18,2950,,21,1991,2950
"AL","East South Central","Bridgeport",3056,126,0.0412303664921466,,,,0,,,,,,,,,,,,,,,21,6525,
"AL","East South Central","Brierfield",821,246,0.299634591961023,,,,0,,,,,,,,,,,,,,,21,1615,
"AL","East South Central","Brilliant",1600,17,0.010625,,,,0,,,,,,,,,,,,,,,21,11050,
"AL","East South Central","Brookside",204,111,0.544117647058823,,,,0,,,0,0,,,,160,4605,,,,,,21,596,
"AL","East South Central","Brookwood",3972,220,0.0553877139979859,,,,0,,,3,0.000755287009063444,,,,157,503,,,,,,21,5632,
"AL","East South Central","Brownsboro",2801,224,0.0799714387718672,,,,0,,,,,,,,,,,,,,,21,4657,
"AL","East South Central","Brundidge",4766,2113,0.443348720100713,,,,0,,,,,,,,,,,,,,,21,911,
"AL","East South Central","Bryant",3523,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Bucks",39,13,0.333333333333333,,,,0,,,,,,,,,,,,,,,21,1417,
"AL","East South Central","Buhl",2147,209,0.0973451327433628,,,,0,,,,,,,,,,,,,,,21,4132,
"AL","East South Central","Butler",3734,1362,0.364756293519014,,,,0,,,3,0.000803427959292983,,,,157,462,,,,,,21,1241,
"AL","East South Central","Calera",17311,4203,0.242793599445439,,,,0,,,1,5.77667379123101e-05,,,,159,3717,,,,,,21,2035,
"AL","East South Central","Calvert",672,63,0.09375,,,,0,,,,,,,,,,,,,,,21,4239,
"AL","East South Central","Camden",4706,3073,0.652996175095623,1,,,0,,,0,0,,,0.000212494687632809,160,4605,,,18,1361,,21,355,1361
"AL","East South Central","Camp Hill",2612,1915,0.733154670750383,,,,0,,,2,0.000765696784073507,,,,158,494,,,,,,21,224,
"AL","East South Central","Campbell",12,5,0.416666666666667,,,,0,,,,,,,,,,,,,,,21,1013,
"AL","East South Central","Carbon Hill",3712,125,0.0336745689655172,,,,0,,,1,0.000269396551724138,,,,159,1509,,,,,,21,7178,
"AL","East South Central","Carrollton",3032,1502,0.495382585751979,1,,,0,,,,,,,0.000329815303430079,,,,,18,885,,21,721,885
"AL","East South Central","Castleberry",2150,267,0.124186046511628,,,,0,,,,,,,,,,,,,,,21,3537,
"AL","East South Central","Catherine",214,150,0.700934579439252,,,,0,,,,,,,,,,,,,,,21,275,
"AL","East South Central","Cecil",615,118,0.191869918699187,,,,0,,,,,,,,,,,,,,,21,2552,
"AL","East South Central","Cedar Bluff",4523,370,0.0818041123148353,,,,0,,,,,,,,,,,,,,,21,4600,
"AL","East South Central","Centre",9714,635,0.0653695696932263,1,,,0,,,5,0.000514721021206506,,,0.000102944204241301,155,790,,,18,2329,,21,5192,2329
"AL","East South Central","Centreville",6078,542,0.0891740704179006,1,,,0,,,,,,,0.000164527805199079,,,,,18,1694,,21,4360,1694
"AL","East South Central","Chancellor",2118,162,0.0764872521246459,,,,0,,,,,,,,,,,,,,,21,4770,
"AL","East South Central","Chatom",2744,384,0.139941690962099,,,,0,,,,,,,,,,,,,,,21,3279,
"AL","East South Central","Chelsea",12153,1012,0.0832716201760882,,,,0,,,,,,,,,,,,,,,21,4549,
"AL","East South Central","Cherokee",3772,502,0.133085896076352,,,,0,,,,,1,0.000265111346765642,,,,54,529,,,,21,3392,
"AL","East South Central","Childersburg",7409,2886,0.389526251855851,,,,0,,,1,0.000134970981239034,,,,159,2522,,,,,,21,1127,
"AL","East South Central","Chunchula",6073,364,0.0599374279598222,,,,0,,,2,0.00032932652725177,1,0.000164663263625885,,158,1260,54,760,,,,21,5413,
"AL","East South Central","Citronelle",7339,1297,0.176727074533315,2,,,0,,,1,0.000136258345823682,2,0.000272516691647363,0.000272516691647363,159,2508,53,512,17,1069,,21,2753,1069
"AL","East South Central","Clanton",20160,2057,0.0695852354652176,2,,,0,,,0,0,2,9.92063492063492e-05,9.92063492063492e-05,160,4605,53,1175,17,2380,,21,5024,2380
"AL","East South Central","Clayton",4951,2556,0.516259341547162,,,,0,,,,,,,,,,,,,,,21,670,
"AL","East South Central","Cleveland",3856,30,0.00778008298755187,,,,0,,,,,,,,,,,,,,,21,12144,
"AL","East South Central","Clio",2897,1443,0.498101484294097,,,,0,,,,,,,,,,,,,,,21,717,
"AL","East South Central","Clopton",486,218,0.448559670781893,,,,0,,,,,,,,,,,,,,,21,888,
"AL","East South Central","Coden",2809,209,0.0744037023851905,,,,0,,,2,0.000711997152011392,1,0.000355998576005696,,158,542,54,384,,,,21,4845,
"AL","East South Central","Coffee Springs",1481,28,0.0189061444969615,,,,0,,,,,,,,,,,,,,,21,9028,
"AL","East South Central","Coffeeville",1328,575,0.432981927710843,,,,0,,,,,,,,,,,,,,,21,952,
"AL","East South Central","Coker",3416,183,0.0535714285714286,,,,0,,,1,0.000292740046838407,,,,159,1399,,,,,,21,5728,
"AL","East South Central","Collinsville",7082,260,0.0367127929963287,,,,0,,,,,,,,,,,,,,,21,6897,
"AL","East South Central","Columbia",2200,201,0.0913636363636364,,,,0,,,,,,,,,,,,,,,21,4303,
"AL","East South Central","Columbiana",9838,1214,0.123399064850579,3,,,0,,,,,,,0.000304940028461069,,,,,16,955,,21,3552,955
"AL","East South Central","Cook Springs",283,100,0.353356890459364,,,,0,,,,,,,,,,,,,,,21,1297,
"AL","East South Central","Coosada",1039,378,0.36381135707411,,,,0,,,,,,,,,,,,,,,21,1246,
"AL","East South Central","Cordova",5504,303,0.0550508720930233,,,,0,,,,,,,,,,,,,,,21,5645,
"AL","East South Central","Cottondale",10721,1775,0.165562913907285,,,,0,,,1,9.32748810745266e-05,,,,159,3099,,,,,,21,2897,
"AL","East South Central","Cottonwood",3660,520,0.14207650273224,,,,0,,,,,,,,,,,,,,,21,3250,
"AL","East South Central","Courtland",1796,1126,0.626948775055679,,,,0,,,1,0.000556792873051225,,,,159,729,,,,,,21,409,
"AL","East South Central","Cowarts",1816,150,0.0825991189427313,,,,0,,,1,0.000550660792951542,,,,159,736,,,,,,21,4571,
"AL","East South Central","Coy",370,323,0.872972972972973,,,,0,,,,,,,,,,,,,,,21,70,
"AL","East South Central","Cragford",944,242,0.25635593220339,,,,0,,,,,,,,,,,,,,,21,1923,
"AL","East South Central","Crane Hill",2398,7,0.00291909924937448,,,,0,,,,,,,,,,,,,,,21,14665,
"AL","East South Central","Creola",1914,235,0.122779519331243,,,,0,,,,,,,,,,,,,,,21,3561,
"AL","East South Central","Cropwell",4318,124,0.0287169986104678,,,,0,,,,,,,,,,,,,,,21,7679,
"AL","East South Central","Crossville",8730,15,0.00171821305841924,,,,0,,,,,,,,,,,,,,,21,15454,
"AL","East South Central","Cuba",1597,1122,0.702567313713212,,,,0,,,,,,,,,,,,,,,21,269,
"AL","East South Central","Cullman",43970,273,0.00515220827064542,1,,,0,,,4,9.09711166704571e-05,,,2.27427791676143e-05,156,3131,,,18,4054,,21,13378,4054
"AL","East South Central","Cusseta",2744,568,0.206997084548105,,,,0,,,1,0.000364431486880466,,,,159,1133,,,,,,21,2381,
"AL","East South Central","Dadeville",7943,1692,0.21301775147929,,,,0,,,3,0.000377691048722145,1,0.000125897016240715,,157,1090,54,961,,,,21,2315,
"AL","East South Central","Daleville",8921,1834,0.205582333819079,1,,,0,,,1,0.000112095056608004,,,0.000112095056608004,159,2817,,,18,2213,,21,2393,2213
"AL","East South Central","Danville",4860,337,0.0693415637860082,,,,0,,,4,0.000823045267489712,,,,156,446,,,,,,21,5033,
"AL","East South Central","Daphne",34565,5961,0.172457688413135,,,,0,,,2,5.786199913207e-05,1,2.8930999566035e-05,,158,3714,54,2545,,,,21,2813,
"AL","East South Central","Dauphin Island",1324,7,0.00528700906344411,,,,0,,,,,,,,,,,,,,,21,13318,
"AL","East South Central","Daviston",1621,222,0.136952498457742,,,,0,,,0,0,,,,160,4605,,,,,,21,3329,
"AL","East South Central","Dawson",1201,31,0.025811823480433,,,,0,,,,,,,,,,,,,,,21,8020,
"AL","East South Central","Deatsville",13003,983,0.0755979389371683,,,,0,,,,,1,7.69053295393371e-05,,,,54,1397,,,,21,4807,
"AL","East South Central","Decatur",64034,12991,0.202358929932893,1,,,0,,,13,0.000203017147140582,,,1.56167036261986e-05,147,1906,,,18,4275,,21,2432,4275
"AL","East South Central","Deer Park",209,19,0.0909090909090909,,,,0,,,,,1,0.00478468899521531,,,,54,13,,,,21,4315,
"AL","East South Central","Delta",1385,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Demopolis",7706,4242,0.550480145341293,1,,,0,,,1,0.000129769011160135,1,0.000129769011160135,0.000129769011160135,159,2583,54,936,18,2005,,21,585,2005
"AL","East South Central","Detroit",997,94,0.0942828485456369,,,,0,,,,,,,,,,,,,,,21,4228,
"AL","East South Central","Dickinson",359,191,0.532033426183844,,,,0,,,,,,,,,,,,,,,21,633,
"AL","East South Central","Dixons Mills",1633,1373,0.840783833435395,,,,0,,,,,,,,,,,,,,,21,105,
"AL","East South Central","Docena",272,89,0.327205882352941,,,,0,,,1,0.00367647058823529,,,,159,69,,,,,,21,1454,
"AL","East South Central","Dolomite",1130,1073,0.949557522123894,,,,0,,,,,,,,,,,,,,,21,18,
"AL","East South Central","Dora",7904,393,0.0497216599190283,,,,0,,,1,0.000126518218623482,,,,159,2623,,,,,,21,5946,
"AL","East South Central","Dothan",84548,25331,0.26912206064738,1,,,0,,,24,0.000283862421346454,1,1.18276008894356e-05,1.18276008894356e-05,136,1440,54,3067,18,4412,,21,1832,4412
"AL","East South Central","Double Springs",4111,35,0.00851374361469229,,,,0,,,,,,,,,,,,,,,21,11831,
"AL","East South Central","Dozier",1438,154,0.107093184979138,,,,0,,,,,,,,,,,,,,,21,3903,
"AL","East South Central","Duncanville",4051,455,0.112317946186127,,,,0,,,,,,,,,,,,,,,21,3766,
"AL","East South Central","Dutton",1956,28,0.0143149284253579,,,,0,,,,,,,,,,,,,,,21,9991,
"AL","East South Central","Eastaboga",4259,774,0.181732801127025,,,,0,,,,,1,0.000234796900680911,,,,54,577,,,,21,2693,
"AL","East South Central","Echola",0,0,,,,,0,,,,,,,,,,,,,,,21,,
"AL","East South Central","Eclectic",5124,572,0.111631537861046,,,,0,,,,,1,0.000195160031225605,,,,54,661,,,,21,3781,
"AL","East South Central","Eight Mile",13583,7185,0.528970036074505,,,,0,,,,,,,,,,,,,,,21,642,
"AL","East South Central","Elba",7862,1651,0.209997456118036,1,,,0,,,1,0.000127194098193844,,,0.000127194098193844,159,2614,,,18,2036,,21,2347,2036
"AL","East South Central","Elberta",6363,30,0.00471475719000472,,,,0,,,2,0.000314317146000314,,,,158,1313,,,,,,21,13609,
"AL","East South Central","Eldridge",1034,27,0.0261121856866538,,,,0,,,,,,,,,,,,,,,21,7977,
"AL","East South Central","Elkmont",9694,303,0.0312564472869816,,,,0,,,1,0.00010315659170621,1,0.00010315659170621,,159,2955,54,1138,,,,21,7423,
"AL","East South Central","Elmore",6231,2701,0.433477772428182,,,,0,,,,,1,0.000160487883164821,,,,54,777,,,,21,949,
"AL","East South Central","Elrod",445,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Emelle",1156,759,0.656574394463668,,,,0,,,,,,,,,,,,,,,21,349,
"AL","East South Central","Empire",3629,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Enterprise",37144,7001,0.188482662071936,2,,,0,,,11,0.000296144734008184,,,5.38444970923972e-05,149,1388,,,17,3225,,21,2590,3225
"AL","East South Central","Epes",956,909,0.950836820083682,,,,0,,,3,0.00313807531380753,,,,157,84,,,,,,21,16,
"AL","East South Central","Equality",1091,167,0.153070577451879,,,,0,,,,,,,,,,,,,,,21,3075,
"AL","East South Central","Estillfork",164,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Ethelsville",2093,456,0.217869087434305,,,,0,,,,,,,,,,,,,,,21,2267,
"AL","East South Central","Eufaula",14970,6899,0.460855043420174,1,,,0,,,11,0.000734802939211757,2,0.000133600534402138,6.68002672010688e-05,149,520,53,915,18,2925,,21,839,2925
"AL","East South Central","Eutaw",4447,3440,0.77355520575669,1,1,,1,,,,,,,0.000224870699347875,,,,,18,1298,,20,175,1298
"AL","East South Central","Eva",2647,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Evergreen",7730,4789,0.619534282018111,,,,0,,,1,0.000129366106080207,1,0.000129366106080207,,159,2586,54,940,,,,21,420,
"AL","East South Central","Excel",502,55,0.109561752988048,,,,0,,,,,,,,,,,,,,,21,3832,
"AL","East South Central","Fackler",461,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Fairfield",11048,10103,0.9144641564084,,,,1,,1,19,0.00171976828385228,,,,141,177,,,,,,20,36,
"AL","East South Central","Fairhope",35066,2523,0.0719500370729482,1,,,0,,,2,5.70353048537044e-05,2,5.70353048537044e-05,2.85176524268522e-05,158,3731,53,1744,18,3885,,21,4937,3885
"AL","East South Central","Falkville",7409,43,0.00580375219327845,,,,0,,,1,0.000134970981239034,,,,159,2522,,,,,,21,13059,
"AL","East South Central","Faunsdale",718,488,0.67966573816156,,,,0,,,,,,,,,,,,,,,21,307,
"AL","East South Central","Fayette",9537,1777,0.186326937191989,1,,,0,,,,,,,0.000104854776135053,,,,,18,2295,,21,2636,2295
"AL","East South Central","Fitzpatrick",1164,587,0.504295532646048,,,,0,,,,,,,,,,,,,,,21,700,
"AL","East South Central","Five Points",1638,605,0.369352869352869,,,,0,,,,,,,,,,,,,,,21,1224,
"AL","East South Central","Flat Rock",4182,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Flomaton",3886,576,0.148224395265054,1,,,0,,,,,,,0.000257334019557386,,,,,18,1129,,21,3158,1129
"AL","East South Central","Florala",3356,270,0.0804529201430274,1,,,0,,,,,,,0.000297973778307509,,,,,18,982,,21,4643,982
"AL","East South Central","Florence",63946,8977,0.11888563071011,1,,,0,,,10,0.000156381947268007,2,3.12763894536015e-05,1.56381947268007e-05,150,2301,53,2460,18,4273,,21,3628,4273
"AL","East South Central","Foley",33065,3121,0.0943898381974898,3,,,0,,,3,9.07303795554211e-05,,,9.07303795554211e-05,157,3138,,,16,2497,,21,4225,2497
"AL","East South Central","Forest Home",605,317,0.52396694214876,,,,0,,,,,,,,,,,,,,,21,657,
"AL","East South Central","Forkland",1276,870,0.681818181818182,,,,0,,,,,,,,,,,,,,,21,305,
"AL","East South Central","Fort Davis",185,185,1,,,,0,,,,,,,,,,,,,,,21,1,
"AL","East South Central","Fort Deposit",2464,1996,0.810064935064935,1,,,0,,,,,,,0.000405844155844156,,,,,18,701,,21,134,701
"AL","East South Central","Fort Mitchell",7811,4027,0.515554986557419,,,,0,,,,,,,,,,,,,,,21,674,
"AL","East South Central","Fort Payne",21480,508,0.0259934663830047,1,,,0,,,0,0,,,4.65549348230912e-05,160,4605,,,18,3387,,21,7991,3387
"AL","East South Central","Fort Rucker",5311,732,0.137827151195632,,,,0,,,,,,,,,,,,,,,21,3313,
"AL","East South Central","Fosters",2074,772,0.372227579556413,,,,0,,,,,,,,,,,,,,,21,1211,
"AL","East South Central","Franklin",774,260,0.335917312661499,,,,0,,,,,,,,,,,,,,,21,1401,
"AL","East South Central","Frankville",377,245,0.649867374005305,,,,0,,,,,,,,,,,,,,,21,360,
"AL","East South Central","Frisco City",4524,1168,0.258178603006189,,,,0,,,,,,,,,,,,,,,21,1907,
"AL","East South Central","Fruitdale",688,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Fruithurst",1326,8,0.00603318250377074,,,,0,,,,,,,,,,,,,,,21,12944,
"AL","East South Central","Fulton",441,261,0.591836734693878,,,,0,,,,,,,,,,,,,,,21,483,
"AL","East South Central","Fultondale",7967,1543,0.193673904857537,,,,0,,,,,,,,,,,,,,,21,2533,
"AL","East South Central","Fyffe",5666,101,0.0178256265442993,,,,0,,,,,,,,,,,,,,,21,9249,
"AL","East South Central","Gadsden",66022,13946,0.159313401811921,2,,,0,,,11,0.000166611129623459,2,3.02929326588107e-05,3.02929326588107e-05,149,2217,53,2494,17,3836,,21,2987,3836
"AL","East South Central","Gainestown",628,279,0.444267515923567,,,,0,,,,,,,,,,,,,,,21,907,
"AL","East South Central","Gainesville",854,633,0.741217798594848,,,,0,,,,,,,,,,,,,,,21,213,
"AL","East South Central","Gallant",1222,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Gallion",1921,891,0.463820926600729,,,,0,,,,,,,,,,,,,,,21,832,
"AL","East South Central","Gantt",44,29,0.659090909090909,,,,0,,,,,,,,,,,,,,,21,343,
"AL","East South Central","Garden City",296,0,0,,,,0,,,1,0.00337837837837838,,,,159,76,,,,,,21,16505,
"AL","East South Central","Gardendale",16052,1636,0.101918764016945,1,,,0,,,0,0,,,6.22975330176925e-05,160,4605,,,18,3025,,21,4040,3025
"AL","East South Central","Gaylesville",2810,53,0.0188612099644128,,,,0,,,1,0.000355871886120996,,,,159,1162,,,,,,21,9039,
"AL","East South Central","Geneva",5718,804,0.140608604407135,2,,,0,,,,,,,0.000349772647778944,,,,,17,823,,21,3271,823
"AL","East South Central","Georgiana",4262,1685,0.395354293758799,,,,0,,,,,,,,,,,,,,,21,1110,
"AL","East South Central","Geraldine",1744,2,0.00114678899082569,,,,0,,,,,,,,,,,,,,,21,15868,
"AL","East South Central","Gilbertown",2176,152,0.0698529411764706,1,,,0,,,,,,,0.000459558823529412,,,,,18,604,,21,5012,604
"AL","East South Central","Glen Allen",12,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Glenwood",1132,166,0.146643109540636,,,,0,,,,,,,,,,,,,,,21,3189,
"AL","East South Central","Goodwater",4410,1786,0.404988662131519,,,,0,,,,,,,,,,,,,,,21,1064,
"AL","East South Central","Gordo",5441,663,0.121852600624885,,,,0,,,,,1,0.000183789744532255,,,,54,694,,,,21,3581,
"AL","East South Central","Gordon",1241,525,0.423045930701048,,,,0,,,,,,,,,,,,,,,21,988,
"AL","East South Central","Goshen",1606,429,0.267123287671233,,,,0,,,,,,,,,,,,,,,21,1846,
"AL","East South Central","Grady",1688,781,0.462677725118483,,,,0,,,1,0.000592417061611374,,,,159,676,,,,,,21,834,
"AL","East South Central","Graham",420,17,0.0404761904761905,,,,0,,,,,,,,,,,,,,,21,6584,
"AL","East South Central","Grand Bay",15524,1443,0.0929528472043288,,,,0,,,2,0.000128832775057975,,,,158,2592,,,,,,21,4267,
"AL","East South Central","Grant",5302,70,0.013202565069785,,,,0,,,1,0.0001886080724255,,,,159,2022,,,,,,21,10296,
"AL","East South Central","Graysville",2074,646,0.311475409836066,,,,0,,,,,,,,,,,,,,,21,1545,
"AL","East South Central","Green Pond",99,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Greensboro",6294,4068,0.646329837940896,1,,,0,,,2,0.000317762948840165,,,0.000158881474420083,158,1304,,,18,1744,,21,370,1744
"AL","East South Central","Greenville",12944,6220,0.48053152039555,1,,,0,,,2,0.00015451174289246,,,7.72558714462299e-05,158,2318,,,18,2719,,21,777,2719
"AL","East South Central","Grove Hill",4312,1463,0.339285714285714,1,,,0,,,2,0.000463821892393321,,,0.00023191094619666,158,874,,,18,1250,,21,1374,1250
"AL","East South Central","Groveoak",629,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Guin",4646,324,0.069737408523461,,,,0,,,,,,,,,,,,,,,21,5017,
"AL","East South Central","Gulf Shores",14045,35,0.00249199003203987,,,,0,,,0,0,,,,160,4605,,,,,,21,14939,
"AL","East South Central","Guntersville",17549,1092,0.0622257678500199,1,,,0,,,,,,,5.69833038919597e-05,,,,,18,3134,,21,5305,3134
"AL","East South Central","Gurley",7300,324,0.0443835616438356,,,,0,,,,,,,,,,,,,,,21,6291,
"AL","East South Central","Hackleburg",2134,9,0.0042174320524836,,,,0,,,,,,,,,,,,,,,21,13871,
"AL","East South Central","Haleyville",12645,138,0.0109134045077106,2,,,0,,,,,,,0.000158165282720443,,,,,17,1754,,21,10948,1754
"AL","East South Central","Hamilton",11159,527,0.0472264539833318,,,,0,,,,,2,0.000179227529348508,,,,53,705,,,,21,6111,
"AL","East South Central","Hanceville",13821,766,0.0554229071702482,,,,0,,,,,1,7.23536647131177e-05,,,,54,1479,,,,21,5630,
"AL","East South Central","Hardaway",232,204,0.879310344827586,,,,0,,,,,,,,,,,,,,,21,67,
"AL","East South Central","Harpersville",1927,483,0.250648676699533,,,,0,,,,,,,,,,,,,,,21,1978,
"AL","East South Central","Hartford",5719,850,0.148627382409512,,,,0,,,,,,,,,,,,,,,21,3148,
"AL","East South Central","Hartselle",25654,1379,0.0537538005769081,1,,,0,,,2,7.79605519607079e-05,,,3.89802759803539e-05,158,3334,,,18,3577,,21,5720,3577
"AL","East South Central","Harvest",22804,6236,0.273460796351517,,,,0,,,5,0.000219259778986143,,,,155,1792,,,,,,21,1807,
"AL","East South Central","Hatchechubbee",330,141,0.427272727272727,,,,0,,,,,,,,,,,,,,,21,970,
"AL","East South Central","Hayden",9055,64,0.00706791827719492,,,,0,,,,,,,,,,,,,,,21,12458,
"AL","East South Central","Hayneville",3452,2983,0.864136732329085,,,,0,,,,,1,0.000289687137891078,,,,54,479,,,,21,81,
"AL","East South Central","Hazel Green",13391,1063,0.0793816742588306,,,,0,,,,,,,,,,,,,,,21,4675,
"AL","East South Central","Headland",8785,1871,0.212976664769493,,,,0,,,1,0.000113830392714855,,,,159,2793,,,,,,21,2316,
"AL","East South Central","Heflin",8305,327,0.0393738711619506,1,,,0,,,2,0.000240818783865141,,,0.000120409391932571,158,1654,,,18,2102,,21,6673,2102
"AL","East South Central","Helena",18471,2286,0.12376157219425,,,,0,,,,,,,,,,,,,,,21,3542,
"AL","East South Central","Henagar",4901,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Higdon",1352,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Highland Home",1344,196,0.145833333333333,,,,0,,,,,,,,,,,,,,,21,3205,
"AL","East South Central","Hillsboro",3802,896,0.235665439242504,,,,0,,,,,,,,,,,,,,,21,2113,
"AL","East South Central","Hodges",776,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Hollins",0,0,,,,,0,,,,,,,,,,,,,,,21,,
"AL","East South Central","Holly Pond",3191,3,0.000940144155437167,,,,0,,,,,1,0.000313381385145722,,,,54,449,,,,21,16026,
"AL","East South Central","Hollytree",238,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"AL","East South Central","Hollywood",2682,112,0.0417598806860552,,,,0,,,1,0.000372856077554064,,,,159,1102,,,,,,21,6488,
"AL","East South Central","Holy Trinity",16,16,1,,,,0,,,,,,,,,,,,,,,21,1,
"AL","East South Central","Honoraville",1947,177,0.0909090909090909,,,,0,,,,,,,,,,,,,,,21,4315,
