"state_abbr","division","County","City","zip","longitude","latitude"
"MI","East North Central","Wayne County","Detroit","48228",-83.3,42.3
"MI","East North Central","Wayne County","Detroit","48234",-83.04,42.43
"MI","East North Central","Wayne County","Detroit","48235",-83.19,42.43
"MI","East North Central","Wayne County","Detroit","48238",-83.13,42.39
"MI","East North Central","Wayne County","Ecorse","48229",-83.14,42.25
"MI","East North Central","Wayne County","Flat Rock","48134",-83.3,42.11
"MI","East North Central","Wayne County","Garden City","48135",-83.34,42.33
"MI","East North Central","Wayne County","Grosse Ile","48138",-83.15,42.14
"MI","East North Central","Wayne County","Grosse Pointe","48230",-82.92,42.38
"MI","East North Central","Wayne County","Grosse Pointe","48236",-82.9,42.42
"MI","East North Central","Wayne County","Hamtramck","48212",-83.05,42.41
"MI","East North Central","Wayne County","Harper Woods","48225",-82.93,42.44
"MI","East North Central","Wayne County","Highland Park","48203",-83.1,42.42
"MI","East North Central","Wayne County","Inkster","48141",-83.31,42.29
"MI","East North Central","Wayne County","Lincoln Park","48146",-83.18,42.25
"MI","East North Central","Wayne County","Livonia","48150",-83.37,42.37
"MI","East North Central","Wayne County","Livonia","48152",-83.37,42.42
"MI","East North Central","Wayne County","Livonia","48154",-83.38,42.4
"MI","East North Central","Wayne County","Melvindale","48122",-83.18,42.28
"MI","East North Central","Wayne County","New Boston","48164",-83.4,42.13
"MI","East North Central","Wayne County","Northville","48168",-83.53,42.4
"MI","East North Central","Wayne County","Plymouth","48170",-83.5,42.4
"MI","East North Central","Wayne County","Redford","48239",-83.28,42.38
"MI","East North Central","Wayne County","Redford","48240",-83.3,42.42
"MI","East North Central","Wayne County","River Rouge","48218",-83.13,42.27
"MI","East North Central","Wayne County","Riverview","48193",-83.21,42.17
"MI","East North Central","Wayne County","Rockwood","48173",-83.23,42.07
"MI","East North Central","Wayne County","Romulus","48174",-83.35,42.2
"MI","East North Central","Wayne County","Southgate","48195",-83.2,42.21
"MI","East North Central","Wayne County","Taylor","48180",-83.27,42.23
"MI","East North Central","Wayne County","Trenton","48183",-83.22,42.13
"MI","East North Central","Wayne County","Wayne","48184",-83.39,42.28
"MI","East North Central","Wayne County","Westland","48185",-83.37,42.33
"MI","East North Central","Wayne County","Westland","48186",-83.37,42.29
"MI","East North Central","Wayne County","Wyandotte","48192",-83.16,42.21
"MI","East North Central","Wexford County","Boon","49618",-85.6,44.3
"MI","East North Central","Wexford County","Buckley","49620",-85.7,44.5
"MI","East North Central","Wexford County","Cadillac","49601",-85.5,44.3
"MI","East North Central","Wexford County","Harrietta","49638",-85.8,44.3
"MI","East North Central","Wexford County","Manton","49663",-85.4,44.4
"MI","East North Central","Wexford County","Mesick","49668",-85.7,44.4
"MN","West North Central","Aitkin County","Aitkin","56431",-93.6,46.5
"MN","West North Central","Aitkin County","Hill City","55748",-93.6,47
"MN","West North Central","Aitkin County","Jacobson","55752",-93.3,46.9
"MN","West North Central","Aitkin County","Mc Grath","56350",-93.2,46.3
"MN","West North Central","Aitkin County","Mcgregor","55760",-93.3,46.6
"MN","West North Central","Aitkin County","Palisade","56469",-93.6,46.7
"MN","West North Central","Aitkin County","Swatara","55785",-93.7,47
"MN","West North Central","Aitkin County","Tamarack","55787",-93.1,46.7
"MN","West North Central","Anoka County","Andover","55304",-93.3,45.3
"MN","West North Central","Anoka County","Anoka","55303",-93.4,45.3
"MN","West North Central","Anoka County","Bethel","55005",-93.2,45.39
"MN","West North Central","Anoka County","Cedar","55011",-93.2,45.3
"MN","West North Central","Anoka County","Circle Pines","55014",-93.13,45.19
"MN","West North Central","Anoka County","Minneapolis","55421",-93.25,45.05
"MN","West North Central","Anoka County","Minneapolis","55432",-93.26,45.1
"MN","West North Central","Anoka County","Minneapolis","55433",-93.32,45.16
"MN","West North Central","Anoka County","Minneapolis","55434",-93.25,45.17
"MN","West North Central","Anoka County","Minneapolis","55448",-93.32,45.17
"MN","West North Central","Anoka County","Minneapolis","55449",-93.19,45.17
"MN","West North Central","Anoka County","Saint Francis","55070",-93.4,45.4
"MN","West North Central","Becker County","Audubon","56511",-96,46.8
"MN","West North Central","Becker County","Callaway","56521",-95.9,47
"MN","West North Central","Becker County","Detroit Lakes","56501",-95.7,46.8
"MN","West North Central","Becker County","Frazee","56544",-95.6,46.7
"MN","West North Central","Becker County","Lake Park","56554",-96.1,46.9
"MN","West North Central","Becker County","Ogema","56569",-95.8,47.1
"MN","West North Central","Becker County","Osage","56570",-95.4,46.9
"MN","West North Central","Becker County","Ponsford","56575",-95.5,47
"MN","West North Central","Becker County","Rochert","56578",-95.6,46.9
"MN","West North Central","Becker County","White Earth","56591",-96,47.1
"MN","West North Central","Beltrami County","Bemidji","56601",-94.8,47.5
"MN","West North Central","Beltrami County","Blackduck","56630",-94.5,47.7
"MN","West North Central","Beltrami County","Hines","56647",-94.6,47.7
"MN","West North Central","Beltrami County","Kelliher","56650",-94.7,48
"MN","West North Central","Beltrami County","Pennington","56663",-94.5,47.5
"MN","West North Central","Beltrami County","Ponemah","56666",-94.9,48
"MN","West North Central","Beltrami County","Puposky","56667",-94.9,47.7
"MN","West North Central","Beltrami County","Redby","56670",-94.9,47.8
"MN","West North Central","Beltrami County","Redlake","56671",-95,47.8
"MN","West North Central","Beltrami County","Solway","56678",-95.1,47.4
"MN","West North Central","Beltrami County","Tenstrike","56683",-94.8,47.7
"MN","West North Central","Beltrami County","Waskish","56685",-94.6,48.2
"MN","West North Central","Benton County","Foley","56329",-93.9,45.7
"MN","West North Central","Benton County","Oak Park","56357",-93.8,45.7
"MN","West North Central","Benton County","Rice","56367",-94.2,45.8
"MN","West North Central","Benton County","Sauk Rapids","56379",-94.1,45.7
"MN","West North Central","Big Stone County","Beardsley","56211",-96.7,45.5
"MN","West North Central","Big Stone County","Clinton","56225",-96.5,45.5
"MN","West North Central","Big Stone County","Correll","56227",-96.2,45.3
"MN","West North Central","Big Stone County","Graceville","56240",-96.4,45.5
"MN","West North Central","Big Stone County","Odessa","56276",-96.3,45.2
"MN","West North Central","Big Stone County","Ortonville","56278",-96.4,45.3
"MN","West North Central","Blue Earth County","Amboy","56010",-94.2,43.9
"MN","West North Central","Blue Earth County","Eagle Lake","56024",-93.84,44.14
"MN","West North Central","Blue Earth County","Garden City","56034",-94.21,44.03
"MN","West North Central","Blue Earth County","Good Thunder","56037",-94,44
"MN","West North Central","Blue Earth County","Lake Crystal","56055",-94.2,44.1
"MN","West North Central","Blue Earth County","Madison Lake","56063",-93.82,44.22
"MN","West North Central","Blue Earth County","Mankato","56001",-94,44.1
"MN","West North Central","Blue Earth County","Mapleton","56065",-93.9,43.9
"MN","West North Central","Blue Earth County","Pemberton","56078",-93.76,44.01
"MN","West North Central","Blue Earth County","Saint Clair","56080",-93.853,44.08
"MN","West North Central","Blue Earth County","Vernon Center","56090",-94.2,44
"MN","West North Central","Brown County","Comfrey","56019",-94.9,44.1
"MN","West North Central","Brown County","Hanska","56041",-94.5,44.2
"MN","West North Central","Brown County","New Ulm","56073",-94.5,44.3
"MN","West North Central","Brown County","Sleepy Eye","56085",-94.7,44.3
"MN","West North Central","Brown County","Springfield","56087",-95,44.2
"MN","West North Central","Carlton County","Barnum","55707",-92.6,46.6
"MN","West North Central","Carlton County","Carlton","55718",-92.4,46.7
"MN","West North Central","Carlton County","Cloquet","55720",-92.5,46.7
"MN","West North Central","Carlton County","Cromwell","55726",-92.8,46.7
"MN","West North Central","Carlton County","Esko","55733",-92.36,46.72
"MN","West North Central","Carlton County","Holyoke","55749",-92.4,46.5
"MN","West North Central","Carlton County","Kettle River","55757",-92.9,46.5
"MN","West North Central","Carlton County","Moose Lake","55767",-92.8,46.5
"MN","West North Central","Carlton County","Sawyer","55780",-92.7,46.7
"MN","West North Central","Carlton County","Wrenshall","55797",-92.4,46.6
"MN","West North Central","Carlton County","Wright","55798",-92.9,46.7
"MN","West North Central","Carver County","Carver","55315",-93.68,44.72
"MN","West North Central","Carver County","Chanhassen","55317",-93.55,44.86
"MN","West North Central","Carver County","Chaska","55318",-93.6,44.8
"MN","West North Central","Carver County","Cologne","55322",-93.8,44.8
"MN","West North Central","Carver County","Hamburg","55339",-93.96,44.73
"MN","West North Central","Carver County","Mayer","55360",-93.91,44.91
"MN","West North Central","Carver County","New Germany","55367",-93.97,44.9
"MN","West North Central","Carver County","Norwood Young America","55368",-93.9,44.7
"MN","West North Central","Carver County","Victoria","55386",-93.66,44.86
"MN","West North Central","Carver County","Waconia","55387",-93.78,44.86
"MN","West North Central","Carver County","Watertown","55388",-93.84,44.96
"MN","West North Central","Carver County","Young America","55397",-93.93,44.82
"MN","West North Central","Cass County","Backus","56435",-94.5,46.8
"MN","West North Central","Cass County","Bena","56626",-94.2,47.3
"MN","West North Central","Cass County","Federal Dam","56641",-94.1,47.3
"MN","West North Central","Cass County","Hackensack","56452",-94.5,46.9
"MN","West North Central","Cass County","Longville","56655",-94.2,47
"MN","West North Central","Cass County","Motley","56466",-94.6,46.4
"MN","West North Central","Cass County","Outing","56662",-94,46.9
"MN","West North Central","Cass County","Pillager","56473",-94.5,46.3
"MN","West North Central","Cass County","Pine River","56474",-94.4,46.7
"MN","West North Central","Cass County","Remer","56672",-94,47
"MN","West North Central","Cass County","Walker","56484",-94.4,47.1
"MN","West North Central","Chippewa County","Clara City","56222",-95.4,45
"MN","West North Central","Chippewa County","Maynard","56260",-95.5,45
"MN","West North Central","Chippewa County","Milan","56262",-95.9,45.1
"MN","West North Central","Chippewa County","Montevideo","56265",-95.7,45
"MN","West North Central","Chippewa County","Watson","56295",-95.83,45.04
"MN","West North Central","Chisago County","Center City","55012",-92.8,45.4
"MN","West North Central","Chisago County","Chisago City","55013",-92.9,45.4
"MN","West North Central","Chisago County","Harris","55032",-93,45.6
"MN","West North Central","Chisago County","Lindstrom","55045",-92.8,45.4
"MN","West North Central","Chisago County","North Branch","55056",-92.9,45.5
"MN","West North Central","Chisago County","Rush City","55069",-93,45.7
"MN","West North Central","Chisago County","Shafer","55074",-92.7,45.4
"MN","West North Central","Chisago County","Stacy","55079",-93,45.4
"MN","West North Central","Chisago County","Taylors Falls","55084",-92.7,45.5
"MN","West North Central","Chisago County","Wyoming","55092",-93.1,45.3
"MN","West North Central","Clay County","Barnesville","56514",-96.4,46.7
"MN","West North Central","Clay County","Comstock","56525",-96.751,46.659
"MN","West North Central","Clay County","Dilworth","56529",-96.69,46.88
"MN","West North Central","Clay County","Felton","56536",-96.5,47
"MN","West North Central","Clay County","Georgetown","56546",-96.7,47.1
"MN","West North Central","Clay County","Glyndon","56547",-96.6,46.9
"MN","West North Central","Clay County","Hawley","56549",-96.3,46.9
"MN","West North Central","Clay County","Hitterdal","56552",-96.22,46.99
"MN","West North Central","Clay County","Moorhead","56560",-96.7,46.8
"MN","West North Central","Clay County","Sabin","56580",-96.6,46.7
"MN","West North Central","Clay County","Ulen","56585",-96.2,47.1
"MN","West North Central","Clearwater County","Bagley","56621",-95.4,47.4
"MN","West North Central","Clearwater County","Clearbrook","56634",-95.4,47.7
"MN","West North Central","Clearwater County","Gonvick","56644",-95.4,47.9
"MN","West North Central","Clearwater County","Leonard","56652",-95.3,47.7
"MN","West North Central","Clearwater County","Shevlin","56676",-95.2,47.5
"MN","West North Central","Clearwater County","Waubun","56589",-95.8,47.2
"MN","West North Central","Cook County","Grand Marais","55604",-90.5,48
"MN","West North Central","Cook County","Grand Portage","55605",-89.7,47.9
"MN","West North Central","Cook County","Hovland","55606",-90.1,47.9
"MN","West North Central","Cook County","Lutsen","55612",-90.6,47.7
"MN","West North Central","Cook County","Schroeder","55613",-90.9,47.6
"MN","West North Central","Cook County","Tofte","55615",-90.8,47.7
"MN","West North Central","Cottonwood County","Bingham Lake","56118",-95,43.9
"MN","West North Central","Cottonwood County","Jeffers","56145",-95.2,44.1
"MN","West North Central","Cottonwood County","Mountain Lake","56159",-94.9,43.9
"MN","West North Central","Cottonwood County","Storden","56174",-95.31,44.02
